RHOSTAR,BETASTAR,NUSTAR,QCYL5,RGEO,KAREA,EPS,MEFF,TAUTH,IP,BT,NEL,PLTH,ind,PHASE,TOK,DATE,SHOT,TIME,AUXHEAT,CONFIG,WALMAT,DIVMAT,LIMMAT,Q95,POHM,TAV,LCOULOMB,TAUBOHM,OMEGACYCL
0.005096598879398205,0.1911124977617908,0.9743398429605993,3.4539207835000765,1.668,1.042,0.2302158273381295,2.0,0.08862,0.2939,2.204,2.916,0.31539999999999996,12400,OHM,ASDEX,19820622,5980,0.96,NONE,DN,SS,TI2,NONE,3.74,315400.0,448.633353617635,14.652702586041265,0.09765924000000001,1.102
0.005116694924017088,0.19562535101841985,0.9744075889999149,3.4485117924033326,1.668,1.042,0.23015587529976023,2.0,0.0879,0.2943,2.204,2.963,0.3255,12401,OHM,ASDEX,19820622,5980,1.01,NONE,DN,SS,TI2,NONE,3.735,325500.0,451.942799841498,14.652057511834649,0.09686580000000002,1.102
0.00515035329335424,0.19737378723185323,0.9442525440338406,3.4480547495607086,1.668,1.042,0.2302158273381295,2.0,0.09646,0.2944,2.204,2.949,0.29919999999999997,12402,OHM,ASDEX,19820622,5980,1.06,NONE,DN,SS,TI2,NONE,3.735,299200.0,458.146835377233,14.668059692405716,0.10629892000000002,1.102
,,,3.4726332382217886,1.692,1.011,0.23398345153664302,1.5,,0.29719999999999996,2.205,3.257,,12403,L,ASDEX,19820622,5980,1.146,NB,DN,SS,TI2,NONE,3.962,167200.0,,,,1.47
0.006067935183812493,0.5079048074741764,0.2795916255801561,3.5433141827586727,1.698,0.984,0.23939929328621906,1.5,0.1065,0.298,2.205,3.659,0.7523,12404,H,ASDEX,19820622,5980,1.186,NB,DN,SS,TI2,NONE,4.342,0.0,951.051227515444,15.290576008403814,0.156555,1.47
0.00643016144138506,0.601125076774512,0.22302982978640973,3.606992116130868,1.694,0.9748,0.24208972845336485,1.5,0.051,0.2959,2.205,3.7889999999999997,1.8699999999999999,12405,HGELM,ASDEX,19820622,5980,1.205,NB,DN,SS,TI2,NONE,4.563,68660.0,1086.98671599628,15.406716623563081,0.07497,1.47
0.006596277981475215,0.6270563635865279,0.1954179495318936,3.647604401636569,1.684,0.9724,0.24423990498812354,1.5,0.04902,0.29519999999999996,2.205,3.734,2.024,12406,HGELM,ASDEX,19820622,5980,1.224,NB,DN,SS,TI2,NONE,4.671,22960.0,1150.57852090773,15.4708831572927,0.0720594,1.47
0.005104071384331139,0.19219916997569272,0.97067768739598,3.4573801445260104,1.668,1.042,0.2302158273381295,2.0,0.08736,0.2938,2.205,2.924,0.3221,12407,OHM,ASDEX,19820622,5982,0.96,NONE,DN,SS,TI2,NONE,3.746,322100.0,450.358263474707,14.655170159452691,0.0963144,1.1025
0.005128153181690129,0.19733476513077933,0.9683337919017954,3.449226361775985,1.668,1.042,0.2302158273381295,2.0,0.08999,0.2943,2.204,2.9739999999999998,0.3207,12408,OHM,ASDEX,19820622,5982,1.01,NONE,DN,SS,TI2,NONE,3.736,320700.0,454.205750193277,14.655199388948553,0.09916898,1.102
0.00514971274775787,0.19886368124358458,0.9496189948208921,3.4461075442109337,1.668,1.042,0.2302158273381295,2.0,0.09451,0.29469999999999996,2.205,2.972,0.308,12409,OHM,ASDEX,19820622,5982,1.06,NONE,DN,SS,TI2,NONE,3.735,308000.0,458.448615820744,14.664833675134034,0.104197275,1.1025
,,,3.488907330631016,1.689,1.008,0.2348727057430432,1.5,,0.2968,2.204,3.08,,12410,L,ASDEX,19820622,5982,1.155,NB,DN,SS,TI2,NONE,4.006,155200.0,,,,1.4693333333333334
0.006023336771371074,0.46137398324526635,0.2747182587613873,3.5443109155289627,1.693,0.9895,0.238806851742469,1.5,0.06375,0.2971,2.205,3.4099999999999997,1.132,12411,HSELM,ASDEX,19820622,5982,1.188,NB,DN,SS,TI2,NONE,4.275,0.0,927.00637009697,15.300207314957419,0.0937125,1.47
0.00646689185748488,0.6063566361089237,0.21675271554905096,3.6112242343749332,1.693,0.9744,0.2423508564678086,1.5,0.06991,0.2959,2.205,3.775,1.376,12412,HGELM,ASDEX,19820622,5982,1.216,NB,DN,SS,TI2,NONE,4.574,31630.0,1100.51299555299,15.420934541647128,0.1027677,1.47
0.006642417716611197,0.6595693085310793,0.19399324636618692,3.668908605496688,1.685,0.9691,0.24492581602373886,1.5,0.05151,0.29419999999999996,2.204,3.847,2.033,12413,HGELM,ASDEX,19820622,5982,1.244,NB,DN,SS,TI2,NONE,4.758,37030.0,1173.62199855691,15.475806182607364,0.07568536000000001,1.4693333333333334
0.00488819978668686,0.17639587685551059,1.1600848542042799,3.441993639502419,1.667,1.044,0.22999400119976005,2.0,0.08011,0.2944,2.202,2.935,0.3208,12414,OHM,ASDEX,19820622,5996,0.96,NONE,DN,SS,TI2,NONE,3.723,320800.0,410.659394044114,14.561013442649717,0.08820111,1.101
0.004832974721299123,0.17398689935252865,1.2217352448265757,3.444860501511773,1.667,1.044,0.2299340131973605,2.0,0.08088,0.2943,2.204,2.963,0.31379999999999997,12415,OHM,ASDEX,19820622,5996,1.01,NONE,DN,SS,TI2,NONE,3.723,313800.0,401.952640696956,14.534836161501072,0.08912976,1.102
0.004890181732047686,0.17674322506007437,1.1627607885040259,3.4369846240481574,1.666,1.045,0.22995198079231693,2.0,0.07703,0.29469999999999996,2.202,2.943,0.3339,12416,OHM,ASDEX,19820622,5996,1.06,NONE,DN,SS,TI2,NONE,3.712,333900.0,410.349540348679,14.55889762263423,0.08481003,1.101
,,,3.453039231249993,1.692,1.013,0.23339243498817966,1.5,,0.29769999999999996,2.202,3.243,,12417,L,ASDEX,19820622,5996,1.143,NB,DN,SS,TI2,NONE,3.922,177500.0,,,,1.468
0.005798234720570045,0.417479798227668,0.32080219779219193,3.537677307419574,1.687,0.9942,0.23847065797273265,1.5,0.04856,0.2969,2.202,3.363,1.3299999999999998,12418,HSELM,ASDEX,19820622,5996,1.183,NB,DN,SS,TI2,NONE,4.216,38410.0,848.222982815257,15.218329859609621,0.07128608,1.468
0.006203439187578163,0.49368502897714506,0.2415321837697824,3.5810780214898115,1.685,0.9863,0.24071216617210683,1.5,0.04612,0.2963,2.204,3.4179999999999997,1.6709999999999998,12419,HGELM,ASDEX,19820622,5996,1.209,NB,DN,SS,TI2,NONE,4.373,7051.0,988.707635596503,15.363473902720813,0.06776565333333334,1.4693333333333334
0.006376883204435423,0.5278742754297147,0.21727031661110346,3.6108608512909606,1.682,0.984,0.24161712247324613,1.5,0.04053,0.2949,2.204,3.445,2.032,12420,HGELM,ASDEX,19820622,5996,1.234,NB,DN,SS,TI2,NONE,4.439,17020.0,1048.89317898255,15.418631843023189,0.05955208,1.4693333333333334
0.004909410390953261,0.17889998861413184,1.148033518406925,3.4403850247559484,1.668,1.043,0.22985611510791368,2.0,0.08219,0.2943,2.202,2.951,0.3172,12421,OHM,ASDEX,19820622,6002,0.96,NONE,DN,SS,TI2,NONE,3.722,317200.0,414.230946752325,14.566954636034971,0.09049119,1.101
0.004886215938731622,0.1767610045737787,1.1638467371110521,3.443690372265337,1.667,1.044,0.2299340131973605,2.0,0.0783,0.2944,2.204,2.945,0.32949999999999996,12422,OHM,ASDEX,19820622,6002,1.01,NONE,DN,SS,TI2,NONE,3.72,329500.0,410.857435542698,14.559794896940879,0.0862866,1.102
0.0048720187306090165,0.17495587052427158,1.1791573362155194,3.439591446167135,1.667,1.044,0.2298140371925615,2.0,0.08014,0.2943,2.202,2.935,0.31779999999999997,12423,OHM,ASDEX,19820622,6002,1.06,NONE,DN,SS,TI2,NONE,3.716,317800.0,407.306979362161,14.552816446876147,0.08823414,1.101
,,,3.453378418024088,1.693,1.015,0.2327820437093916,1.5,,0.2973,2.205,3.243,,12424,L,ASDEX,19820622,6002,1.143,NB,DN,SS,TI2,NONE,3.905,185200.0,,,,1.47
0.005861239308520059,0.42850467602023706,0.30833588363734293,3.5383022449705543,1.689,0.9941,0.23818827708703375,1.5,0.04232,0.2969,2.205,3.378,1.5719999999999998,12425,HSELM,ASDEX,19820622,6002,1.183,NB,DN,SS,TI2,NONE,4.213,40010.0,869.120345568822,15.240442717234426,0.062210400000000006,1.47
0.006152631701375585,0.5026112453188981,0.2592365526452133,3.551477883776876,1.692,0.9863,0.2395981087470449,1.5,0.05832,0.2973,2.204,3.541,1.349,12426,H,ASDEX,19820622,6002,1.199,NB,DN,SS,TI2,NONE,4.324,0.0,971.61959217064,15.328362798541644,0.08569152,1.4693333333333334
0.006372913317525358,0.5469249486199546,0.22241010923545357,3.579367381282615,1.689,0.9818,0.24114860864416815,1.5,0.04232,0.2969,2.204,3.558,2.029,12427,HGELM,ASDEX,19820622,6002,1.214,NB,DN,SS,TI2,NONE,4.429,9616.0,1052.23266582075,15.405673262780628,0.062182186666666674,1.4693333333333334
0.004777506600074324,0.1690362616028702,1.2728378212408984,3.4394214808838286,1.668,1.044,0.22967625899280578,2.0,0.07175,0.2946,2.205,2.949,0.34409999999999996,12428,OHM,ASDEX,19820622,6009,0.96,NONE,DN,SS,TI2,NONE,3.716,344100.0,392.72550165074,14.513980857156799,0.07910437499999999,1.1025
0.004761486388852807,0.16872737556730535,1.2986395578802512,3.441043393633141,1.668,1.045,0.22961630695443647,2.0,0.07773,0.2944,2.205,2.965,0.317,12429,OHM,ASDEX,19820622,6009,1.01,NONE,DN,SS,TI2,NONE,3.716,317000.0,389.892472112105,14.504035495679464,0.08569732499999999,1.1025
0.004758275613464739,0.16599638337453856,1.2895502037043551,3.438507821186234,1.668,1.045,0.22949640287769785,2.0,0.07581,0.2943,2.204,2.924,0.3192,12430,OHM,ASDEX,19820622,6009,1.06,NONE,DN,SS,TI2,NONE,3.71,319200.0,388.607561508409,14.507696747473158,0.08354262000000001,1.102
,,,3.4686415794958463,1.691,1.012,0.23358959195742166,1.5,,0.297,2.205,3.136,,12431,L,ASDEX,19820622,6009,1.15,NB,DN,SS,TI2,NONE,3.943,177500.0,,,,1.47
0.005649687842466594,0.4106237501620548,0.3665831280932697,3.510406689502083,1.695,0.9941,0.23734513274336283,1.5,0.06825,0.29819999999999997,2.205,3.484,0.9372999999999999,12432,H,ASDEX,19820622,6009,1.178,NB,DN,SS,TI2,NONE,4.176,3615.0,807.513729533992,15.151472551305385,0.1003275,1.47
0.005929690860797047,0.4748629551816321,0.3133862336959524,3.524251204362452,1.697,0.9906,0.23783146729522686,1.5,0.04529,0.2975,2.205,3.634,1.64,12433,HGELM,ASDEX,19820622,6009,1.19,NB,DN,SS,TI2,NONE,4.234,37980.0,895.297484530532,15.233592086339907,0.06657629999999999,1.47
0.006096564522203721,0.48595678276971294,0.26699287814281497,3.5762734316615234,1.686,0.9878,0.24003558718861212,1.5,0.0364,0.2959,2.205,3.499,2.08,12434,HGELM,ASDEX,19820622,6009,1.2,NB,DN,SS,TI2,NONE,4.339,51880.0,951.563340090183,15.313470669827915,0.053508,1.47
0.004046321400465612,0.10036745703885766,2.164220274169355,3.4982505639722588,1.664,1.053,0.22836538461538464,2.0,0.02649,0.2878,2.204,2.481,0.5471,12435,OHM,ASDEX,19820622,6011,0.96,NONE,DN,SS,TI2,NONE,3.745,547100.0,276.921162200456,14.251005023657168,0.029191980000000003,1.102
0.004033166873900106,0.12859030627613957,2.659077716973431,3.420495899057673,1.671,1.047,0.22860562537402754,2.0,0.03627,0.2949,2.205,3.166,0.5172,12436,OHM,ASDEX,19820622,6011,1.01,NONE,DN,SS,TI2,NONE,3.682,517200.0,278.279565477668,14.1339947821969,0.039987675,1.1025
0.004496997332267967,0.15797093839320756,1.7050306595111675,3.4268684250434602,1.669,1.045,0.22929898142600358,2.0,0.06614,0.295,2.204,3.117,0.3482,12437,OHM,ASDEX,19820622,6011,1.06,NONE,DN,SS,TI2,NONE,3.698,348200.0,346.92083644025,14.362264139796611,0.07288628000000001,1.102
,,,3.4582085821475244,1.692,1.013,0.23339243498817966,1.5,,0.2976,2.205,3.065,,12438,L,ASDEX,19820622,6011,1.147,NB,DN,SS,TI2,NONE,3.925,146300.0,,,,1.47
0.005682167513826753,0.3877914716036372,0.3409944053212048,3.52433145499326,1.691,0.9964,0.2373151981076286,1.5,0.04006,0.2969,2.205,3.269,1.501,12439,HSELM,ASDEX,19820622,6011,1.179,NB,DN,SS,TI2,NONE,4.169,28110.0,812.769372024897,15.189808353516579,0.058888199999999995,1.47
0.006288898746807419,0.5579872710338649,0.2436039488526565,3.5753843708986324,1.697,0.9801,0.24048320565704184,1.5,0.06155,0.2966,2.205,3.713,1.4349999999999998,12440,HGELM,ASDEX,19820622,6011,1.217,NB,DN,SS,TI2,NONE,4.445,0.0,1029.63509950734,15.362642681863342,0.0904785,1.47
0.006542125883378654,0.6231621879744143,0.20316268637881427,3.6453927837373414,1.686,0.9711,0.24412811387900357,1.5,0.0491,0.29519999999999996,2.205,3.767,2.011,12441,HGELM,ASDEX,19820622,6011,1.254,NB,DN,SS,TI2,NONE,4.691,13440.0,1133.4163406413,15.451455219970839,0.07217699999999999,1.47
0.00478538252606556,0.1710059951225394,1.2741602642518846,3.4378616525478294,1.668,1.044,0.22973621103117506,2.0,0.07773,0.2946,2.204,2.972,0.3211,12442,OHM,ASDEX,19820622,6023,0.96,NONE,DN,SS,TI2,NONE,3.714,321100.0,393.86965275288,14.513005483886591,0.08565846,1.102
0.004804074430656137,0.17196478319467742,1.2545748534972816,3.4371478108425717,1.668,1.044,0.22967625899280578,2.0,0.07694,0.2946,2.204,2.967,0.3261,12443,OHM,ASDEX,19820622,6023,1.01,NONE,DN,SS,TI2,NONE,3.712,326100.0,396.745454073446,14.521122254103982,0.08478788,1.102
0.004770939025530223,0.1666798418538366,1.2754789615007722,3.438687086128804,1.667,1.046,0.2295740851829634,2.0,0.07574,0.2944,2.204,2.9219999999999997,0.3207,12444,OHM,ASDEX,19820622,6023,1.06,NONE,DN,SS,TI2,NONE,3.709,320700.0,390.474661628837,14.512831946845587,0.08346548000000001,1.102
,,,3.440145814723211,1.693,1.018,0.232132309509746,1.5,,0.2976,2.205,3.205,,12445,L,ASDEX,19820622,6023,1.14,NB,DN,SS,TI2,NONE,3.864,201700.0,,,,1.47
0.00560561513160326,0.38380571169177724,0.36864719698753406,3.5172675993032523,1.69,0.9984,0.2370414201183432,1.5,0.06697,0.29719999999999996,2.205,3.336,0.8865,12446,H,ASDEX,19820622,6023,1.175,NB,DN,SS,TI2,NONE,4.137,18690.0,788.259816502611,15.149044532968372,0.0984459,1.47
0.006063520960915258,0.4933114325846108,0.2797979756482783,3.5433198071100604,1.694,0.9879,0.23896103896103896,1.5,0.05435,0.2973,2.205,3.589,1.422,12447,H,ASDEX,19820622,6023,1.195,NB,DN,SS,TI2,NONE,4.293,21540.0,941.741520455232,15.290397059748763,0.07989450000000001,1.47
0.006253354809241872,0.5245664203586995,0.24146964265553633,3.5943915236999726,1.685,0.9841,0.24118694362017803,1.5,0.04,0.2958,2.205,3.56,2.052,12448,HGELM,ASDEX,19820622,6023,1.214,NB,DN,SS,TI2,NONE,4.423,26620.0,1009.5654618867,15.363998032399003,0.0588,1.47
0.005018862389111437,0.19011404175979868,1.0685083969279514,3.440286039451686,1.67,1.043,0.22976047904191618,2.0,0.09334,0.29419999999999996,2.202,2.996,0.2975,12449,OHM,ASDEX,19820624,6053,0.96,NONE,DN,SS,TI2,NONE,3.724,297500.0,433.584575337895,14.605050866511853,0.10276734,1.101
0.0049622507629929575,0.19004250788266386,1.1354151701440405,3.44295441095904,1.67,1.042,0.22982035928143713,2.0,0.08902,0.2943,2.204,3.062,0.3124,12450,OHM,ASDEX,19820624,6053,1.01,NONE,DN,SS,TI2,NONE,3.726,312400.0,424.849934533622,14.573804886068238,0.09810004000000001,1.102
0.004873724746404587,0.18680176071360285,1.2490255223121196,3.437690935065321,1.67,1.043,0.22964071856287427,2.0,0.08586,0.2943,2.202,3.125,0.3176,12451,OHM,ASDEX,19820624,6053,1.06,NONE,DN,SS,TI2,NONE,3.719,317600.0,408.443869297962,14.52424037973472,0.09453186000000001,1.101
,,,3.465238624373313,1.692,1.011,0.23380614657210402,1.5,,0.2974,2.204,3.312,,12452,L,ASDEX,19820624,6053,1.148,NB,DN,SS,TI2,NONE,3.95,159600.0,,,,1.4693333333333334
0.005808957697674222,0.4840857306698542,0.3611372464039924,3.5188976523475173,1.697,0.9914,0.23771361225692397,1.5,0.05714,0.29769999999999996,2.204,3.864,1.3239999999999998,12453,HGELM,ASDEX,19820624,6053,1.184,NB,DN,SS,TI2,NONE,4.215,6182.0,857.581004030494,15.159867205074441,0.08395770666666667,1.4693333333333334
0.006135517620441019,0.6677892330852704,0.3286353422327519,3.598641316881767,1.694,0.9767,0.24167650531286894,1.5,0.0618,0.2958,2.203,4.639,1.708,12454,HGELM,ASDEX,19820624,6053,1.236,NB,DN,SS,TI2,NONE,4.524,43710.0,984.488943519712,15.206476277906809,0.0907636,1.4686666666666666
0.005992391070890644,0.7036993804909678,0.3840073906971702,3.6429941205574234,1.687,0.9724,0.24374629519857735,1.5,0.05512,0.2948,2.204,5.08,2.021,12455,HGELM,ASDEX,19820624,6053,1.288,NB,DN,SS,TI2,NONE,4.666,36350.0,948.229463222452,15.123543915312577,0.08098965333333334,1.4693333333333334
0.005003368266919793,0.18698701428171333,1.0736365913230244,3.4338982559975904,1.672,1.042,0.22948564593301435,2.0,0.08583,0.29419999999999996,2.201,2.965,0.3182,12456,OHM,ASDEX,19820624,6066,0.96,NONE,DN,SS,TI2,NONE,3.716,318200.0,430.520308905684,14.603159005017979,0.094455915,1.1005
0.004859159186962518,0.18483251976908924,1.259270252881544,3.43156544468238,1.672,1.043,0.22942583732057417,2.0,0.08501,0.2944,2.201,3.109,0.3175,12457,OHM,ASDEX,19820624,6066,1.01,NONE,DN,SS,TI2,NONE,3.711,317500.0,405.849070800351,14.520433801480657,0.09355350500000001,1.1005
0.004558378574123312,0.18083367502682438,1.791092642635662,3.434983146198491,1.671,1.043,0.22944344703770198,2.0,0.07729,0.2941,2.201,3.46,0.3413,12458,OHM,ASDEX,19820624,6066,1.06,NONE,DN,SS,TI2,NONE,3.713,341300.0,356.787888551803,14.338110184282467,0.085057645,1.1005
,,,3.435587627129905,1.694,1.016,0.23234946871310508,1.5,,0.29769999999999996,2.201,3.269,,12459,L,ASDEX,19820624,6066,1.144,NB,DN,SS,TI2,NONE,3.872,183000.0,,,,1.4673333333333334
0.005719659661472117,0.42753052794641383,0.3642970424936164,3.4892274487273696,1.696,0.9978,0.23637971698113208,1.5,0.04645,0.2983,2.202,3.564,1.426,12460,HSELM,ASDEX,19820624,6066,1.178,NB,DN,SS,TI2,NONE,4.11,33570.0,819.654587202952,15.1550442849206,0.0681886,1.468
0.006314421178398062,0.6222024753031828,0.2575507030737691,3.5728587934581943,1.704,0.9742,0.2408450704225352,1.5,0.1246,0.2968,2.202,4.061,0.7956,12461,H,ASDEX,19820624,6066,1.218,NB,DN,SS,TI2,NONE,4.521,0.0,1046.88790681492,15.334465542812552,0.1829128,1.468
0.006525840536148857,0.6760203094851596,0.22295957431642338,3.6468016179896527,1.688,0.9696,0.24419431279620854,1.5,0.05323,0.2946,2.201,4.095,2.01,12462,HGELM,ASDEX,19820624,6066,1.258,NB,DN,SS,TI2,NONE,4.714,21600.0,1126.97097575946,15.40400842484415,0.07810615333333333,1.4673333333333334
0.0044474231205329645,0.18750691471463699,2.128289057265642,3.4363463086129054,1.671,1.043,0.22956313584679833,2.0,0.07727,0.2943,2.202,3.765,0.35459999999999997,12463,OHM,ASDEX,19820624,6069,0.96,NONE,DN,SS,TI2,NONE,3.718,354600.0,340.293571870523,14.248537784436014,0.08507427000000001,1.101
0.004370908126731385,0.18880714514513994,2.372987105827337,3.4421944132905993,1.671,1.043,0.22956313584679833,2.0,0.07617,0.2938,2.202,3.925,0.36219999999999997,12464,OHM,ASDEX,19820624,6069,1.01,NONE,DN,SS,TI2,NONE,3.724,362200.0,328.685240358665,14.193020424297412,0.08386317,1.101
0.0042778055339958545,0.1900323084974294,2.696535054509592,3.444794613784204,1.671,1.042,0.22968282465589465,2.0,0.07367,0.29369999999999996,2.202,4.12,0.3771,12465,OHM,ASDEX,19820624,6069,1.06,NONE,DN,SS,TI2,NONE,3.727,377100.0,315.160416788284,14.126758210490944,0.08111067,1.101
,,,3.433141057781972,1.693,1.019,0.2318960425280567,1.5,,0.2975,2.202,4.022,,12466,L,ASDEX,19820624,6069,1.14,NB,DN,SS,TI2,NONE,3.85,160800.0,,,,1.468
0.005879813483350996,0.6122514033673411,0.3959727436037445,3.575866498564683,1.696,0.9799,0.24056603773584906,1.5,0.06682,0.2961,2.202,4.663,1.444,12467,HSELM,ASDEX,19820624,6069,1.216,NB,DN,SS,TI2,NONE,4.444,13050.0,897.151550068616,15.110998314343192,0.09809176,1.468
0.005970995346306003,0.6445792810951377,0.3716573389011013,3.615198175888285,1.693,0.9755,0.24199645599527467,1.5,0.05937,0.2946,2.202,4.721,1.7149999999999999,12468,HGELM,ASDEX,19820624,6069,1.232,NB,DN,SS,TI2,NONE,4.564,46610.0,932.918658973297,15.143910717357493,0.08715516,1.468
0.0060400152718544185,0.6621873634627163,0.3500554749738037,3.6195296935393206,1.69,0.9731,0.2429585798816568,1.5,0.05083,0.2954,2.202,4.719,2.057,12469,HGELM,ASDEX,19820624,6069,1.248,NB,DN,SS,TI2,NONE,4.609,60800.0,958.809546572464,15.171497026260212,0.07461844,1.468
0.005034984774965804,0.18836531717065824,1.0405936746275848,3.427044286150675,1.672,1.042,0.22942583732057417,2.0,0.09386,0.2948,2.202,2.951,0.29319999999999996,12470,OHM,ASDEX,19820624,6084,0.955,NONE,DN,SS,TI2,NONE,3.71,293200.0,436.147281346111,14.618510962908552,0.10333985999999999,1.101
0.005033423741119537,0.1884054318481465,1.044868973161917,3.4268268090128133,1.671,1.043,0.22950329144225015,2.0,0.08672,0.2948,2.201,2.955,0.317,12471,OHM,ASDEX,19820624,6084,1.005,NONE,DN,SS,TI2,NONE,3.706,317000.0,435.254057397474,14.615783598498233,0.09543536000000001,1.1005
0.005024053881078687,0.18618013599689587,1.0449304903154093,3.4353756949670675,1.671,1.043,0.22950329144225015,2.0,0.08751,0.29419999999999996,2.202,2.931,0.3107,12472,OHM,ASDEX,19820624,6084,1.055,NONE,DN,SS,TI2,NONE,3.715,310700.0,434.029214432037,14.617043038659418,0.09634851,1.101
,,,3.46977298165651,1.692,1.01,0.23410165484633572,1.5,,0.2971,2.202,2.752,,12473,L,ASDEX,19820624,6084,1.155,NB,DN,SS,TI2,NONE,3.967,168500.0,,,,1.468
0.00635385700468604,0.4813710893035739,0.2027724440418323,3.5669170122873095,1.697,0.9824,0.23983500294637594,1.5,0.05646,0.2963,2.204,3.155,1.3439999999999999,12474,HSELM,ASDEX,19820624,6084,1.212,NB,DN,SS,TI2,NONE,4.393,0.0,1044.40905606077,15.458315283185623,0.08295856,1.4693333333333334
0.006678552469534068,0.5689467107430602,0.17131558867891947,3.5998852139009885,1.697,0.9755,0.24160282852091924,1.5,0.05996,0.2955,2.202,3.326,1.504,12475,HGELM,ASDEX,19820624,6084,1.231,NB,DN,SS,TI2,NONE,4.547,15980.0,1168.8284770825,15.54447505745954,0.08802128,1.468
0.006819357649585724,0.587949810238752,0.1535135744773429,3.6344601893277066,1.69,0.9727,0.2432544378698225,1.5,0.0462,0.29469999999999996,2.202,3.279,2.015,12476,HGELM,ASDEX,19820624,6084,1.249,NB,DN,SS,TI2,NONE,4.646,47100.0,1225.18106403524,15.598677693830211,0.0678216,1.468
0.004728648548053439,0.1959034090059283,1.548110137099074,3.435614911088531,1.67,1.042,0.22982035928143713,2.0,0.08477,0.2946,2.202,3.476,0.33749999999999997,12477,OHM,ASDEX,19820624,6090,0.96,NONE,DN,SS,TI2,NONE,3.722,337500.0,385.091261454932,14.412142268565471,0.09333177,1.101
0.004754467714231811,0.19894987372156794,1.5233105289745572,3.4378126039622,1.67,1.042,0.2298802395209581,2.0,0.08944,0.2944,2.201,3.4899999999999998,0.3247,12478,OHM,ASDEX,19820624,6090,1.01,NONE,DN,SS,TI2,NONE,3.724,324700.0,389.157258023432,14.420635679419703,0.09842872000000001,1.1005
0.004780347703641341,0.20030391947800816,1.4821176889333816,3.44171265609671,1.67,1.042,0.22994011976047907,2.0,0.08758,0.29419999999999996,2.202,3.4739999999999998,0.3342,12479,OHM,ASDEX,19820624,6090,1.06,NONE,DN,SS,TI2,NONE,3.729,334200.0,393.968112182344,14.4352196618952,0.09642558,1.101
,,,3.440405198844724,1.693,1.014,0.23295924394565856,1.5,,0.298,2.201,3.2279999999999998,,12480,L,ASDEX,19820624,6090,1.146,NB,DN,SS,TI2,NONE,3.898,174400.0,,,,1.4673333333333334
0.005775519269655333,0.4294374332155381,0.3479329464964944,3.500634913194378,1.693,0.9981,0.23656231541642056,1.5,0.04987,0.2975,2.202,3.518,1.3299999999999998,12481,HSELM,ASDEX,19820624,6090,1.179,NB,DN,SS,TI2,NONE,4.12,38360.0,834.075762647381,15.178980940907358,0.07320916,1.468
0.0063374989307540324,0.5735122668432575,0.2395877221980241,3.5567361607167274,1.698,0.9795,0.24034157832744407,1.5,0.07189,0.2974,2.202,3.758,1.259,12482,HSELM,ASDEX,19820624,6090,1.217,NB,DN,SS,TI2,NONE,4.423,0.0,1042.76722792312,15.369292827398013,0.10553451999999999,1.468
0.006575774469433259,0.6602262953724995,0.20773032039673306,3.631378283374302,1.692,0.9691,0.2437352245862884,1.5,0.05236,0.2954,2.202,3.935,2.003,12483,HGELM,ASDEX,19820624,6090,1.254,NB,DN,SS,TI2,NONE,4.698,47590.0,1146.43521728683,15.441060178331107,0.07686448,1.468
0.0046270916870383896,0.18841730635877832,1.7023601411178972,3.433537603832923,1.67,1.043,0.22964071856287427,2.0,0.07853,0.2944,2.201,3.497,0.3498,12484,OHM,ASDEX,19820624,6091,0.96,NONE,DN,SS,TI2,NONE,3.714,349800.0,367.817215498648,14.363236412048312,0.08642226500000001,1.1005
0.004643544780482245,0.19115266303895026,1.6875619822378312,3.433401966618465,1.67,1.042,0.22976047904191618,2.0,0.08639,0.2944,2.2,3.519,0.3225,12485,OHM,ASDEX,19820624,6091,1.01,NONE,DN,SS,TI2,NONE,3.716,322500.0,370.48724114241,14.367333601440233,0.095029,1.1
0.00466787225036981,0.1921823366144427,1.6445249421832742,3.430301867642806,1.67,1.043,0.2297005988023952,2.0,0.0838,0.2948,2.201,3.503,0.33449999999999996,12486,OHM,ASDEX,19820624,6091,1.06,NONE,DN,SS,TI2,NONE,3.712,334500.0,374.524493975234,14.380450356513443,0.0922219,1.1005
,,,3.45979090613569,1.686,1.017,0.23339264531435353,1.5,,0.2969,2.201,3.128,,12487,L,ASDEX,19820624,6091,1.155,NB,DN,SS,TI2,NONE,3.903,170100.0,,,,1.4673333333333334
0.005863627444254285,0.4481481145578011,0.3324362945712115,3.5253158375163336,1.689,0.9982,0.23718176435760804,1.5,0.0509,0.2961,2.201,3.56,1.3559999999999999,12488,HSELM,ASDEX,19820624,6091,1.218,NB,DN,SS,TI2,NONE,4.15,35830.0,859.366598079102,15.20291835492386,0.07468726666666667,1.4673333333333334
0.006292766389628134,0.5639452863421046,0.25689574971097096,3.552318384674346,1.694,0.9862,0.23925619834710743,1.5,0.09633,0.2963,2.201,3.8,0.9145,12489,H,ASDEX,19820624,6091,1.258,NB,DN,SS,TI2,NONE,4.33,35390.0,1013.11855229226,15.334891018254982,0.14134822,1.4673333333333334
0.006457743143096559,0.6401336760073095,0.2362125200186967,3.608429053944088,1.689,0.9777,0.24209591474245115,1.5,0.05678,0.29519999999999996,2.201,4.024,1.772,12490,HGELM,ASDEX,19820624,6091,1.298,NB,DN,SS,TI2,NONE,4.531,63150.0,1085.97442313039,15.375697755701879,0.08331518666666667,1.4673333333333334
